muni,index,nm3,nm4,ku,un_nnkp,zn_nnkp,c_uzpf_nnkp,index_po,un_po,bu_po,addr,r_num,o_num,parcel_nuk,est,p_style,author,protectet_unit,ownership_type,adresa,gps_latitude,gps_longitude,geom,route_in_500m,n_tracks_in_500,closest_track,closest_track_m,google_street_view,nearest_route_point,dmo_name,cat,marker_color,muni1,wine_region_tokaj_mun_network,zemplin_geopark,se,nw,idn3,cat_en,cat_rank,cat_rank_en
Košice,658,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,cigánsky dom na Mäsiarskej,1231,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,448,28,575/3,14.st.,renesancia,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 28, Košice 1-Staré Mesto, Okres Košice I",48.7221276,21.2548978,0101000020E610000085D272FB40413540FDC45CAD6E5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7221276,21.2548978&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,856,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3539,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,458,29,58,2.pol.18.st.,klasicizmus,NULL,MPR,Samospráva miest a obcí,"Mäsiarska ul. 29, Košice 1-Staré Mesto, Okres Košice I",48.7225743,21.2549354,0101000020E6100000BA974572434135400DB78D507D5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7225743,21.2549354&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,848,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3529,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,420,3,94/3,13.-16.st.,eklektizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 3, Košice 1-Staré Mesto, Okres Košice I",48.7202436,21.2561639,0101000020E610000073EA14F593413540A09339F1305C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7202436,21.2561639&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,659,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,1233,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,"450,451",30,578,14.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 30, Košice 1-Staré Mesto, Okres Košice I",48.7222209,21.2548454,0101000020E61000003A89528C3D4135406DFE04BC715C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7222209,21.2548454&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,858,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,"stará Aida,Meskov dom",3541,1,DOM MEŠTIANSKY,"prejazdový,nárožný",Mäsiarska ul.,459,31,57,prelom 13. a 14.st.,eklektizmus,NULL,MPR,Družstevná organizácia,"Mäsiarska ul. 31, Košice 1-Staré Mesto, Okres Košice I",48.7226983,21.2548731,0101000020E610000051210D5D3F413540F9AFBD60815C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7226983,21.2548731&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,661,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY A PAM.TAB.,Robotnícky dom,1234,2,TABUĽA PAMÄTNÁ,robotnícky dom,Mäsiarska ul.,453,32,579/1,1971,NULL,Bartuszová M.,MPR,Samospráva miest a obcí,"Mäsiarska ul. 32, Košice 1-Staré Mesto, Okres Košice I",48.7222161,21.2543348,0101000020E6100000153CE0151C4135408412C193715C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7222161,21.2543348&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,660,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY A PAM.TAB.,Robotnícky dom,1234,1,DOM MEŠTIANSKY PAMÄTNÝ,"prejazdový,radový",Mäsiarska ul.,453-454,32,"579/1,579/2,580",17./18.st.,renesancia,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 32, Košice 1-Staré Mesto, Okres Košice I",48.7222161,21.2543348,0101000020E6100000153CE0151C4135408412C193715C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7222161,21.2543348&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,857,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3540,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,467,33,49,14.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 33, Košice 1-Staré Mesto, Okres Košice I",48.7229674,21.2547221,0101000020E61000008511B177354135407E891D328A5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7229674,21.2547221&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,662,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,1235,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,"455,456",34,584/1-2,14.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 34, Košice 1-Staré Mesto, Okres Košice I",48.7225088,21.2547145,0101000020E610000026512FF8344135403E89192B7B5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7225088,21.2547145&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,937,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3622,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,468,35,48,14.st.,barok,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 35, Košice 1-Staré Mesto, Okres Košice I",48.7231301,21.2546266,0101000020E610000012B177352F4135406920F1868F5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7231301,21.2546266&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,859,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3542,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,"460,461",36,585/1,2.pol.15.st.,renesancia,NULL,MPR,Samospráva miest a obcí,"Mäsiarska ul. 36, Košice 1-Staré Mesto, Okres Košice I",48.7225851,21.2546801,0101000020E610000028710CB732413540D88926AB7D5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7225851,21.2546801&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,663,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,1236,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,469,37,41,14./15.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 37, Košice 1-Staré Mesto, Okres Košice I",48.7232745,21.2545567,0101000020E6100000497ABDA02A413540F0C34142945C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7232745,21.2545567&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,861,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3544,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,471,42,594,pred 1500,klasicizmus neskorý,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 42, Košice 1-Staré Mesto, Okres Košice I",48.7231432,21.2544693,0101000020E6100000055669E6244135409329D5F48F5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7231432,21.2544693&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,862,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3545,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,478,43,36,14.st.,novoklasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 43, Košice 1-Staré Mesto, Okres Košice I",48.7237426,21.2547271,0101000020E6100000A9E793CB354135406BDCF698A35C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7237426,21.2547271&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,863,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3546,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,474,44,597,1.pol.19.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 44, Košice 1-Staré Mesto, Okres Košice I",48.7234241,21.2542701,0101000020E6100000C4D963D817413540B2513129995C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7234241,21.2542701&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,864,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3547,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,486,45,35,14.st.,novoklasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 45, Košice 1-Staré Mesto, Okres Košice I",48.7236258,21.2544223,0101000020E610000084DFE1D1214135405BC52CC59F5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7236258,21.2544223&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,865,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3548,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,487,47,34,14.st.,barok neskorý,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 47, Košice 1-Staré Mesto, Okres Košice I",48.7240857,21.2546319,0101000020E6100000B204638E2F4135402A8018D7AE5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7240857,21.2546319&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,866,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3549,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,479,48,600/1-2,1.tret.19.st.,secesia,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 48, Košice 1-Staré Mesto, Okres Košice I",48.7235294,21.2542907,0101000020E61000004C2D003219413540E558839C9C5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7235294,21.2542907&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,867,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,Slovenské technické múzeum KE,3550,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,488,49,31,14.st.,klasicizmus,NULL,MPR,Príspevková organizácia,"Mäsiarska ul. 49, Košice 1-Staré Mesto, Okres Košice I",48.7239126,21.2543448,0101000020E61000005CE8A5BD1C413540C714072BA95C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7239126,21.2543448&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,851,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3532,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,421,5,93,17.st.,eklektizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 5, Košice 1-Staré Mesto, Okres Košice I",48.7203524,21.2561172,0101000020E61000006EF195E5904135402DCCE781345C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7203524,21.2561172&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,868,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3551,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,"480,481,482",50,601,14.st.,renesancia,NULL,MPR,Súkromné vlastníctvo občanov,"Mäsiarska ul. 50, Košice 1-Staré Mesto, Okres Košice I",48.7236133,21.2542581,0101000020E61000003C3E100F17413540AE39515C9F5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7236133,21.2542581&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,877,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3560,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,"524,500",66,613,14.st.,eklektizmus,NULL,MPR,Samospráva miest a obcí,"Mäsiarska ul. 66, Košice 1-Staré Mesto, Okres Košice I",48.7245329,21.2541574,0101000020E6100000510999751041354022307B7EBD5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7245329,21.2541574&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,878,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3561,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,501,68,614/1,19.st.,novobarok,NULL,MPR,Spoločnosť s ručením obmedzeným,"Mäsiarska ul. 68, Košice 1-Staré Mesto, Okres Košice I",48.7243357,21.2539959,0101000020E61000006ED113E005413540A2693F08B75C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7243357,21.2539959&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,648,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,1218,1,DOM MEŠTIANSKY,"prejazdový,radový",Mäsiarska ul.,422,7,91,14.st.,barok,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Mäsiarska ul. 7, Košice 1-Staré Mesto, Okres Košice I",48.7204557,21.2560496,0101000020E6100000652772778C413540C0DB72E4375C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7204557,21.2560496&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,879,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3562,1,DOM MEŠTIANSKY,"priechodový,radový",Mäsiarska ul.,502,70,"615/1,615/2",pred 1854,eklektizmus,Kozák B.(1905),MPR,Akciová spoločnosť,"Mäsiarska ul. 70, Košice 1-Staré Mesto, Okres Košice I",48.7247605,21.2540829,0101000020E61000000CF9B1930B4135406077BAF3C45C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7247605,21.2540829&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,617,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,1184,1,DOM MEŠTIANSKY,"prejazdový,nárožný",Mlynská ul.,882,11,860,15.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mlynská ul. 11, Košice 1-Staré Mesto, Okres Košice I",48.7209158,21.2599668,0101000020E6100000B80B282F8D423540B8150CF8465C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7209158,21.2599668&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,810,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3490,1,DOM MEŠTIANSKY,"prejazdový,radový",Mlynská ul.,883,12,870,15.st.,renesancia,NULL,MPR,Súkromné vlastníctvo občanov,"Mlynská ul. 12, Košice 1-Staré Mesto, Okres Košice I",48.7215195,21.2620584,0101000020E610000060A461421643354090F63FC05A5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7215195,21.2620584&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,811,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3491,1,DOM MEŠTIANSKY,"priechodový,radový",Mlynská ul.,881,13,861,14.st.,eklektizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mlynská ul. 13, Košice 1-Staré Mesto, Okres Košice I",48.7209448,21.2600856,0101000020E610000019294AF894423540521C51EB475C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7209448,21.2600856&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,813,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3493,1,DOM MEŠTIANSKY,"priechodový,radový",Mlynská ul.,880,15,862,14./15.st.,klasicizmus,NULL,MPR,Akciová spoločnosť,"Mlynská ul. 15, Košice 1-Staré Mesto, Okres Košice I",48.7209714,21.2601894,0101000020E610000010C4C3C59B423540F92C74CA485C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7209714,21.2601894&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,815,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3495,1,DOM MEŠTIANSKY,"prejazdový,radový",Mlynská ul.,878,17,863,15.-17.st.,barok,NULL,MPR,Vlastníctvo zahraničných subjektov,"Mlynská ul. 17, Košice 1-Staré Mesto, Okres Košice I",48.7209918,21.2602907,0101000020E6100000F4F34B69A242354093D79475495C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7209918,21.2602907&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,817,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3497,1,DOM MEŠTIANSKY,"prejazdový,radový",Mlynská ul.,877,19,864/1,14.st.,renesancia,NULL,MPR,Spoločnosť s ručením obmedzeným,"Mlynská ul. 19, Košice 1-Staré Mesto, Okres Košice I",48.7210095,21.2603785,0101000020E6100000E014562AA84235407B4D0F0A4A5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7210095,21.2603785&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,802,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3482,1,DOM MEŠTIANSKY,"prejazdový,nárožný",Mlynská ul.,183,2,818,15.st.,renesancia,NULL,MPR,Príspevková organizácia,"Mlynská ul. 2, Košice 1-Staré Mesto, Okres Košice I",48.7208002,21.2590738,0101000020E61000001D401AA952423540A2F9522E435C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7208002,21.2590738&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,818,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3498,1,DOM MEŠTIANSKY,"prejazdový,radový",Mlynská ul.,"888,889",20,"996/1-2,5",1.pol.19.st.,barok klasicizujúci,NULL,MPR,Súkromné vlastníctvo občanov,"Mlynská ul. 20, Košice 1-Staré Mesto, Okres Košice I",48.7213257,21.260999,0101000020E6100000E94999D4D0423540D5A18966545C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7213257,21.260999&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,804,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3484,1,DOM MEŠTIANSKY,"schodiskový,radový",Mlynská ul.,184,4,819,15.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Mlynská ul. 4, Košice 1-Staré Mesto, Okres Košice I",48.7215195,21.2620584,0101000020E610000060A461421643354090F63FC05A5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7215195,21.2620584&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,796,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3475,1,DOM MEŠTIANSKY,"prejazdový,radový",Moyzesova ul.,1038,24,320,kon.19.st.,historizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Moyzesova ul. 24, Košice 1-Staré Mesto, Okres Košice I",48.7230047,21.2519191,0101000020E6100000DDBC27C57D40354059AD026B8B5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7230047,21.2519191&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,790,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3469,1,DOM MEŠTIANSKY,radový,Moyzesova ul.,"1050,1051,970",8,280/1-3,2.pol.19.st.,eklektizmus,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Moyzesova ul. 8, Košice 1-Staré Mesto, Okres Košice I",48.725053,21.2514294,0101000020E6100000BE405AAD5D403540F06E6589CE5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.725053,21.2514294&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,799,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3479,1,DOM MEŠTIANSKY,"prejazdový,radový",Orlia ul.,112,11,"834/1-5,835-36-37-38",17.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Orlia ul. 11, Košice 1-Staré Mesto, Okres Košice I",48.7197664,21.2603138,0101000020E61000008EB2D9ECA34235403C612E4E215C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7197664,21.2603138&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
Košice,882,Košice I,Košice 1-Staré Mesto,Stredné Mesto,DOM MEŠTIANSKY,meštiansky dom,3565,1,DOM MEŠTIANSKY,"priechodový,radový",Poštová ul.,465,5,51,2.pol.14.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Poštová ul. 5, Košice 1-Staré Mesto, Okres Košice I",48.7229856,21.2552174,0101000020E6100000C25E72ED554135404EBDC9CA8A5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7229856,21.2552174&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Domy meštianske,#e6194B,NULL,NULL,NULL,NULL,NULL,NULL,Townhouses,28,(28) Townhouses
