index,from_a,to_b,route_time,route_km,operating,alter_from_a,alter_to_b,tv_line,uo_from_ke,km,mini,rank_dur_ke,uo_duration,rank_abc_tv,sector,inner_sector,district,geopark,tvc,sector_from_hex,json_sector,json_sector_to,inner_sector_to,to_district,to_geopark
0,"Bohdanovce,,rázc.Niž.Čaj","Zemplín.Teplica,,ZŠ",27 min,16 km,TRUE,Bohdanovce,Zemplínska Teplica,NULL,NULL,16,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Bohdanovce,,rázc.Niž.Čaj 2","Zemplín.Jastrabie,,č.d.186 1",1 hod 11 min,47 km,TRUE,Bohdanovce,Zemplínske Jastrabie,NULL,NULL,47,71,NULL,over 60 under 75 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Bohdanovce,,rázc.Niž.Čaj 2","Zemplín.Branč,,rázc.Komárov 1",50 min,33 km,TRUE,Bohdanovce,Zemplínsky Branč,NULL,NULL,33,50,NULL,over 45 under 60 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st.","Bara,Malá Bara",4 min,4 km,TRUE,Borša,Bara,NULL,NULL,4,4,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Borša,,rázc.k žel.st.","Brehov,,rázc.Biňov",40 min,27 km,TRUE,Borša,Brehov,NULL,NULL,27,40,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st.","Cejkov,,Jednota",19 min,17 km,TRUE,Borša,Cejkov,NULL,NULL,17,19,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st.","Čeľovce,,č.d.117 2",1 hod 55 min,41 km,TRUE,Borša,Čeľovce,NULL,NULL,41,115,NULL,over 110,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st. 1","Čerhov,,majer 1",8 min,8 km,TRUE,Borša,Čerhov,NULL,NULL,8,8,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Borša,,rázc.k žel.st.","Černochov,,rázc.",7 min,8 km,TRUE,Borša,Černochov,NULL,NULL,8,7,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Borša,,rázc.k žel.st.","Hraň,,č.d.146",46 min,31 km,TRUE,Borša,Hraň,NULL,NULL,31,46,NULL,over 45 under 60 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st.","Kožuchov,,OcÚ",41 min,31 km,TRUE,Borša,Kožuchov,NULL,NULL,31,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st. 1","Luhyňa,,rázc. 2",23 min,18 km,TRUE,Borša,Luhyňa,NULL,NULL,18,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st. 1",Malá Tŕňa 2,12 min,10 km,TRUE,Borša,Malá Tŕňa,NULL,NULL,10,12,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Borša,,rázc.k žel.st. 2","Malý Kamenec,,č.d.6 1",23 min,11 km,TRUE,Borša,Malý Kamenec,NULL,NULL,11,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st.","Nižný Žipov,,kostol 2",1 hod 51 min,38 km,TRUE,Borša,Nižný Žipov,NULL,NULL,38,111,NULL,over 110,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st.","Novosad,,nákup.stred.",34 min,25 km,TRUE,Borša,Novosad,NULL,NULL,25,34,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st.","Plechotice,,Centrum 2",2 hod 3 min,44 km,TRUE,Borša,Plechotice,NULL,NULL,44,123,NULL,over 110,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st. 2","Rad,Hrušov,č.d.35 2",25 min,13 km,TRUE,Borša,Rad,NULL,NULL,13,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st.","Sirník,,Stredisko obce",42 min,28 km,TRUE,Borša,Sirník,NULL,NULL,28,42,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st. 1","Slovenské N.Mesto,,č.d.121/21 1",4 min,3 km,TRUE,Borša,Slovenské Nové Mesto,NULL,NULL,3,4,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Borša,,rázc.k žel.st. 2","Somotor,Nová Vieska p.Bodr.,rázc. 2",21 min,10 km,TRUE,Borša,Somotor,NULL,NULL,10,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st.","Stanča,,Hrunok 2",1 hod 47 min,36 km,TRUE,Borša,Stanča,NULL,NULL,36,107,NULL,over 95 under 110 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st. 2","Streda n.Bodrog.,,žel.st. 2",11 min,4 km,TRUE,Borša,Streda nad Bodrogom,NULL,NULL,4,11,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st. 2","Svätá Mária,,č.d.86 2",23 min,12 km,TRUE,Borša,Svätá Mária,NULL,NULL,12,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st. 1","Trebišov,,AS",47 min,37 km,TRUE,Borša,Trebišov,NULL,NULL,37,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Borša,,rázc.k žel.st. 1","Veľaty,,cintorín",28 min,23 km,TRUE,Borša,Veľaty,NULL,NULL,23,28,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st. 1","Veľká Tŕňa,,č.d.200 2",15 min,11 km,TRUE,Borša,Veľká Tŕňa,NULL,NULL,11,15,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Borša,,rázc.k žel.st. 2","Veľký Kamenec,,pošta 1 D",24 min,13 km,TRUE,Borša,Veľký Kamenec,NULL,NULL,13,24,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st. 2","Viničky,,Centrum 2",5 min,2 km,TRUE,Borša,Viničky,NULL,NULL,2,5,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Borša,,rázc.k žel.st.","Zemplín.Nová Ves,Úpor,závory 2",1 hod 46 min,35 km,TRUE,Borša,Zemplínska Nová Ves,NULL,NULL,35,106,NULL,over 95 under 110 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st.","Zemplín.Hradište,,rázc.",44 min,33 km,TRUE,Borša,Zemplínske Hradište,NULL,NULL,33,44,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Borša,,rázc.k žel.st.","Zemplín.Jastrabie,,č.d.186",28 min,21 km,TRUE,Borša,Zemplínske Jastrabie,NULL,NULL,21,28,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Borša,,rázc.k žel.st.","Zemplín.Branč,,č.d.1",37 min,28 km,TRUE,Borša,Zemplínsky Branč,NULL,NULL,28,37,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,kult.dom","Bara,Malá Bara",21 min,16 km,TRUE,Brehov,Bara,NULL,NULL,16,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brehov,,kult.dom","Bohdanovce,,rázc.Niž.Čaj 1",1 hod 10 min,52 km,TRUE,Brehov,Bohdanovce,NULL,NULL,52,70,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brehov,,kult.dom","Borša,,rázc.k žel.st.",30 min,22 km,TRUE,Brehov,Borša,NULL,NULL,22,30,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brehov,,kult.dom","Cejkov,,Jednota",4 min,5 km,TRUE,Brehov,Cejkov,NULL,NULL,5,4,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,kult.dom","Čeľovce,,č.d.117 2",37 min,29 km,TRUE,Brehov,Čeľovce,NULL,NULL,29,37,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,kult.dom","Černochov,,rázc.",16 min,10 km,TRUE,Brehov,Černochov,NULL,NULL,10,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brehov,,kult.dom","Egreš,,pri parku 2",40 min,31 km,TRUE,Brehov,Egreš,NULL,NULL,31,40,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,rázc.Biňov","Hraň,,č.d.146",9 min,4 km,TRUE,Brehov,Hraň,NULL,NULL,4,9,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,rázc.Biňov 4","Hrčeľ,,č.d.202 2",21 min,13 km,TRUE,Brehov,Hrčeľ,NULL,NULL,13,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,rázc.Biňov 4","Košice,,Važecká 1",1 hod 20 min,63 km,TRUE,Brehov,Košice,NULL,NULL,63,80,NULL,over 75 under 80 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Brehov,,rázc.Biňov","Kožuchov,,OcÚ",22 min,15 km,TRUE,Brehov,Kožuchov,NULL,NULL,15,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,rázc.Biňov 4",Kysta 2,17 min,11 km,TRUE,Brehov,Kysta,NULL,NULL,11,17,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,rázc.Biňov","Ladmovce,,č.d.100 2",21 min,16 km,TRUE,Brehov,Ladmovce,NULL,NULL,16,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brehov,,kult.dom","Nižný Žipov,,kostol 2",33 min,26 km,TRUE,Brehov,Nižný Žipov,NULL,NULL,26,33,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,kult.dom","Novosad,,nákup.stred. 1",15 min,13 km,TRUE,Brehov,Novosad,NULL,NULL,13,15,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,rázc.Biňov","Sirník,,Stredisko obce",2 min,1 km,TRUE,Brehov,Sirník,NULL,NULL,1,2,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,kult.dom","Slanec,,centrum 1",59 min,44 km,TRUE,Brehov,Slanec,NULL,NULL,44,59,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brehov,,kult.dom",Slanské N.Mesto 1,53 min,41 km,TRUE,Brehov,Slanské Nové Mesto,NULL,NULL,41,53,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brehov,,kult.dom","Slovenské N.Mesto,,č.d.281/212",33 min,24 km,TRUE,Brehov,Slovenské Nové Mesto,NULL,NULL,24,33,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brehov,,kult.dom","Stanča,,Hrunok 2",28 min,24 km,TRUE,Brehov,Stanča,NULL,NULL,24,28,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,rázc.Biňov","Streda n.Bodrog.,,CENTRUM 2",34 min,20 km,TRUE,Brehov,Streda nad Bodrogom,NULL,NULL,20,34,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,rázc.Biňov","Trebišov,,AS",34 min,24 km,TRUE,Brehov,Trebišov,NULL,NULL,24,34,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Brehov,,rázc.Biňov 4","Veľaty,,cintorín 2",23 min,16 km,TRUE,Brehov,Veľaty,NULL,NULL,16,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,rázc.Biňov","Viničky,,rázc.Ladmovce 2",27 min,19 km,TRUE,Brehov,Viničky,NULL,NULL,19,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brehov,,rázc.Biňov","Zemplín,,Župný dom",14 min,11 km,TRUE,Brehov,Zemplín,NULL,NULL,11,14,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brehov,,kult.dom","Zemplín.Nová Ves,Úpor,závory 2",27 min,23 km,TRUE,Brehov,Zemplínska Nová Ves,NULL,NULL,23,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,kult.dom","Zemplín.Teplica,,ZŠ 1",47 min,36 km,TRUE,Brehov,Zemplínska Teplica,NULL,NULL,36,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,rázc.Biňov","Zemplín.Hradište,,rázc.",24 min,17 km,TRUE,Brehov,Zemplínske Hradište,NULL,NULL,17,24,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brehov,,kult.dom","Zemplín.Jastrabie,,č.d.186 2",12 min,9 km,TRUE,Brehov,Zemplínske Jastrabie,NULL,NULL,9,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brehov,,kult.dom","Zemplín.Branč,,č.d.1 2",20 min,16 km,TRUE,Brehov,Zemplínsky Branč,NULL,NULL,16,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brezina,,č.d.175 1","Bohdanovce,,rázc.Niž.Čaj 1",35 min,24 km,TRUE,Brezina,Bohdanovce,NULL,NULL,24,35,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brezina,,č.d.175 2","Byšta,,č.d.62 1",11 min,7 km,TRUE,Brezina,Byšta,NULL,NULL,7,11,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brezina,,č.d.175 1","Čeľovce,,č.d.117 4",21 min,10 km,TRUE,Brezina,Čeľovce,NULL,NULL,10,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brezina,,č.d.175 2","Čerhov,,pož.zbroj. 1",25 min,17 km,TRUE,Brezina,Čerhov,NULL,NULL,17,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brezina,,č.d.175 1","Kalša,,pož.zbroj. 1",17 min,10 km,TRUE,Brezina,Kalša,NULL,NULL,10,17,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brezina,,č.d.175 2","Kazimír,,Jednota 3",6 min,3 km,TRUE,Brezina,Kazimír,NULL,NULL,3,6,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brezina,,č.d.175 1","Košice,,Važecká 1",47 min,35 km,TRUE,Brezina,Košice,NULL,NULL,35,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Brezina,,č.d.175 2","Lastovce,,č.d.215 1",22 min,12 km,TRUE,Brezina,Lastovce,NULL,NULL,12,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brezina,,č.d.175 2","Luhyňa,,rázc. 4",21 min,14 km,TRUE,Brezina,Luhyňa,NULL,NULL,14,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brezina,,č.d.175 2",Malá Tŕňa,32 min,22 km,TRUE,Brezina,Malá Tŕňa,NULL,NULL,22,32,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Brezina,,č.d.175 2","Michaľany,,OcÚ 2",23 min,16 km,TRUE,Brezina,Michaľany,NULL,NULL,16,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brezina,,č.d.175 1",Nižná Hutka 1,41 min,30 km,TRUE,Brezina,Nižná Hutka,NULL,NULL,30,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brezina,,č.d.175 1","Plechotice,,Centrum 2",26 min,13 km,TRUE,Brezina,Plechotice,NULL,NULL,13,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brezina,,č.d.175 1","Slanec,,centrum 1",23 min,16 km,TRUE,Brezina,Slanec,NULL,NULL,16,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brezina,,č.d.175 1",Slanské N.Mesto 1,20 min,13 km,TRUE,Brezina,Slanské Nové Mesto,NULL,NULL,13,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Brezina,,č.d.175 1","Slivník,,č.d.96 1",12 min,7 km,TRUE,Brezina,Slivník,NULL,NULL,7,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Brezina,,č.d.175 1","Trebišov,,AS",43 min,22 km,TRUE,Brezina,Trebišov,NULL,NULL,22,43,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Brezina,,č.d.175 2","Veľaty,,cintorín 2",31 min,19 km,TRUE,Brezina,Veľaty,NULL,NULL,19,31,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Brezina,,č.d.175 2","Veľká Tŕňa,,č.d.200 1",29 min,21 km,TRUE,Brezina,Veľká Tŕňa,NULL,NULL,21,29,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Byšta,,č.d.62","Bohdanovce,,rázc.Niž.Čaj",50 min,31 km,TRUE,Byšta,Bohdanovce,NULL,NULL,31,50,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Byšta,,č.d.62","Brezina,,č.d.175",12 min,7 km,TRUE,Byšta,Brezina,NULL,NULL,7,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Byšta,,č.d.62 1","Čeľovce,,č.d.117 1",32 min,23 km,TRUE,Byšta,Čeľovce,NULL,NULL,23,32,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
