nace_root_code,nace_root_name,municipality_id,district_id,region_id,municipality,district_name,region_name,tvc_network,zemp_geopark,se,nw,n,min_emp,max_emp
I,Accommodation and food service activities,521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,6,15,25
I,Accommodation and food service activities,521809,806,8,Nový Salaš,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
I,Accommodation and food service activities,521817,806,8,Obišovce,Košice - okolie,Košický kraj,False,False,NULL,True,1,1,1
I,Accommodation and food service activities,521825,806,8,Olšovany,Košice - okolie,Košický kraj,False,False,True,NULL,2,4,5
I,Accommodation and food service activities,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,5,13,22
I,Accommodation and food service activities,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,7,6,6
I,Accommodation and food service activities,521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,2,3,3
I,Accommodation and food service activities,518115,806,8,Slančík,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
I,Accommodation and food service activities,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,7,7,8
I,Accommodation and food service activities,559865,806,8,Sokoľany,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
I,Accommodation and food service activities,522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,3,7,11
I,Accommodation and food service activities,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,5,29,53
I,Accommodation and food service activities,522155,806,8,Veľká Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,1,1,1
I,Accommodation and food service activities,522171,806,8,Vyšná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
I,Accommodation and food service activities,522198,806,8,Vyšná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,2,1,1
I,Accommodation and food service activities,522201,806,8,Vyšný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
I,Accommodation and food service activities,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,7,5,5
I,Accommodation and food service activities,528129,811,8,Bara,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
I,Accommodation and food service activities,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,1,3,4
I,Accommodation and food service activities,528200,811,8,Brehov,Trebišov,Košický kraj,False,True,True,NULL,2,2,2
I,Accommodation and food service activities,528218,811,8,Brezina,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
I,Accommodation and food service activities,528226,811,8,Byšta,Trebišov,Košický kraj,False,True,True,NULL,2,0,0
I,Accommodation and food service activities,528242,811,8,Čeľovce,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
I,Accommodation and food service activities,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,2,2,2
I,Accommodation and food service activities,528421,811,8,Kazimír,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
I,Accommodation and food service activities,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
I,Accommodation and food service activities,528501,811,8,Lastovce,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
I,Accommodation and food service activities,528528,811,8,Luhyňa,Trebišov,Košický kraj,False,True,True,NULL,3,5,6
I,Accommodation and food service activities,513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,3,2,2
I,Accommodation and food service activities,528561,811,8,Malý Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
I,Accommodation and food service activities,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,6,11,13
I,Accommodation and food service activities,528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,3,3,3
I,Accommodation and food service activities,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,4,6,7
I,Accommodation and food service activities,528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,2,7,11
I,Accommodation and food service activities,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
I,Accommodation and food service activities,543748,811,8,Slivník,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
I,Accommodation and food service activities,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,2,2,2
I,Accommodation and food service activities,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,5,15,25
I,Accommodation and food service activities,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
I,Accommodation and food service activities,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,8,16,21
I,Accommodation and food service activities,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,46,90,143
I,Accommodation and food service activities,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,4,18,32
I,Accommodation and food service activities,543918,811,8,Veľký Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
I,Accommodation and food service activities,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,2,3,3
J,Information and communication,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,3,2,2
J,Information and communication,526118,608,6,Rákoš,Revúca,Banskobystrický kraj,False,False,True,NULL,1,1,1
J,Information and communication,599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,4,2,2
J,Information and communication,598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,8,4,4
J,Information and communication,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,216,473,607
J,Information and communication,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,389,4893,8428
J,Information and communication,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,13,11,11
J,Information and communication,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,5,3,3
J,Information and communication,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,8,6,6
J,Information and communication,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,23,27,37
J,Information and communication,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,19,14,14
J,Information and communication,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,177,145,159
J,Information and communication,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,312,409,560
J,Information and communication,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,28,75,130
J,Information and communication,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,307,814,1378
J,Information and communication,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,20,62,111
J,Information and communication,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,112,93,103
J,Information and communication,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,2,2
J,Information and communication,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,25,26,32
J,Information and communication,521167,806,8,Belža,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
J,Information and communication,521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,2,1,1
J,Information and communication,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,14,8,8
J,Information and communication,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,7,6,6
J,Information and communication,521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,6,3,3
J,Information and communication,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,4,4,4
J,Information and communication,559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,3,1,1
J,Information and communication,521558,806,8,Kokšov-Bakša,Košice - okolie,Košický kraj,False,False,True,NULL,2,2,2
J,Information and communication,521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,2,2,2
J,Information and communication,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,7,6,6
J,Information and communication,521639,806,8,Kysak,Košice - okolie,Košický kraj,False,False,NULL,True,3,2,2
J,Information and communication,521663,806,8,Malá Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,2,2,2
J,Information and communication,521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,2,4,5
J,Information and communication,521809,806,8,Nový Salaš,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
J,Information and communication,521817,806,8,Obišovce,Košice - okolie,Košický kraj,False,False,NULL,True,4,2,2
J,Information and communication,521957,806,8,Ruskov,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
J,Information and communication,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
J,Information and communication,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,6,5,5
J,Information and communication,521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,1,3,4
J,Information and communication,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,5,3,3
J,Information and communication,522031,806,8,Sokoľ,Košice - okolie,Košický kraj,False,False,NULL,True,4,6,7
J,Information and communication,522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,4,8,12
J,Information and communication,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,20,13,13
J,Information and communication,522171,806,8,Vyšná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
J,Information and communication,522198,806,8,Vyšná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
J,Information and communication,522201,806,8,Vyšný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,5,4,4
J,Information and communication,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,5,5,5
J,Information and communication,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,2,2,2
J,Information and communication,528242,811,8,Čeľovce,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
J,Information and communication,528251,811,8,Čerhov,Trebišov,Košický kraj,True,True,True,NULL,2,1,1
J,Information and communication,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
J,Information and communication,528374,811,8,Hrčeľ,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
J,Information and communication,528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
J,Information and communication,528439,811,8,Kožuchov,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
J,Information and communication,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,2,1,1
J,Information and communication,528480,811,8,Kysta,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
J,Information and communication,528501,811,8,Lastovce,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
J,Information and communication,513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
J,Information and communication,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,3,4,4
J,Information and communication,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,2,1,1
J,Information and communication,528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
J,Information and communication,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
J,Information and communication,543748,811,8,Slivník,Trebišov,Košický kraj,False,False,True,NULL,2,1,1
J,Information and communication,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,1,3,4
J,Information and communication,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
J,Information and communication,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
J,Information and communication,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,3,3,3
J,Information and communication,528153,811,8,Svätá Mária,Trebišov,Košický kraj,False,False,True,NULL,2,1,1
J,Information and communication,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,75,68,79
J,Information and communication,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,4,2,2
J,Information and communication,543926,811,8,Viničky,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
J,Information and communication,544001,811,8,Zemplínska Nová Ves,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
J,Information and communication,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,4,4,4
J,Information and communication,544027,811,8,Zemplínske Hradište,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
J,Information and communication,544035,811,8,Zemplínske Jastrabie,Trebišov,Košický kraj,False,True,True,NULL,2,2,2
K,Financial and insurance activities,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,3,3,3
K,Financial and insurance activities,526118,608,6,Rákoš,Revúca,Banskobystrický kraj,False,False,True,NULL,1,1,1
K,Financial and insurance activities,599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,1,1,1
K,Financial and insurance activities,598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,6,5,5
K,Financial and insurance activities,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,87,98,112
K,Financial and insurance activities,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,166,207,264
K,Financial and insurance activities,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,23,22,22
K,Financial and insurance activities,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,4,4,4
K,Financial and insurance activities,599972,803,8,Košice-Luník IX,Košice II,Košický kraj,NULL,NULL,NULL,NULL,3,3,3
K,Financial and insurance activities,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,20,20,20
K,Financial and insurance activities,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,10,10,10
K,Financial and insurance activities,599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,2,2,2
K,Financial and insurance activities,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,13,13,13
K,Financial and insurance activities,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,111,112,113
K,Financial and insurance activities,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,181,201,225
K,Financial and insurance activities,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,24,24,24
K,Financial and insurance activities,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,115,276,398
K,Financial and insurance activities,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,27,26,26
K,Financial and insurance activities,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,128,127,127
K,Financial and insurance activities,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,3,3,3
K,Financial and insurance activities,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,17,16,16
